SnomedCTConceptId,Term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505311000001103,Innovace 5mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505311000001103,Innovace 5mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505611000001108,Innovace 20mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505611000001108,Innovace 20mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10505611000001108,Innovace 20mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10512411000001100,Coversyl 4mg tablets (PI) (Waymade Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10512411000001100,Coversyl 4mg tablets (PI) (Waymade Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10512411000001100,Coversyl 4mg tablets (Waymade Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10512411000001100,Coversyl 4mg tablets (Waymade Healthcare Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10720911000001101,Ramipril 2.5mg tablets (Accord Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10720911000001101,Ramipril 2.5mg tablets (Accord Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10720911000001101,Ramipril 2.5mg tablets (Actavis UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10720911000001101,Ramipril 2.5mg tablets (Actavis UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742711000001102,Perindopril erbumine 2mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742711000001102,Perindopril erbumine 2mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742711000001102,Perindopril 2mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742711000001102,Perindopril 2mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742711000001102,Perindopril erbumine 2mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743211000001103,Perindopril erbumine 4mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743211000001103,Perindopril erbumine 4mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743211000001103,Perindopril 4mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743211000001103,Perindopril 4mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743211000001103,Perindopril erbumine 4mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767411000001102,Innovace 20mg tablets (PI) (Waymade Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767411000001102,Innovace 20mg tablets (PI) (Waymade Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767411000001102,Innovace 20mg tablets (Waymade Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767411000001102,Innovace 20mg tablets (Waymade Healthcare Plc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407911000001108,Ramipril 5mg capsules (Almus Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454611000001103,Captopril 25mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454611000001103,Captopril 25mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454611000001103,Captopril 25mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457211000001107,Perindopril 4mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457211000001107,Perindopril 4mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457211000001107,Perindopril 4mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457211000001107,Perindopril erbumine 4mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460311000001105,Fosinopril 10mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460311000001105,Fosinopril 10mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460311000001105,Fosinopril 10mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462411000001102,Fosinopril 20mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462411000001102,Fosinopril 20mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5462411000001102,Fosinopril 20mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465611000001108,Trandolapril 500microgram capsules (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465611000001108,Trandolapril 500microgram capsules (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5465611000001108,Trandolapril 500microgram capsules (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466811000001104,Trandolapril 2mg capsules (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466811000001104,Trandolapril 2mg capsules (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5466811000001104,Trandolapril 2mg capsules (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470311000001103,Co-zidocapt 12.5mg/25mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470311000001103,Co-zidocapt 12.5mg/25mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470311000001103,Co-zidocapt 12.5mg/25mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470311000001103,Co-zidocapt 12.5mg/25mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470811000001107,Co-zidocapt 25mg/50mg tablets (Kent Pharma (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470811000001107,Co-zidocapt 25mg/50mg tablets (Kent Pharma (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470811000001107,Co-zidocapt 25mg/50mg tablets (Kent Pharmaceuticals Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470811000001107,Co-zidocapt 25mg/50mg tablets (Kent Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505611000001102,Quinapril 5mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505611000001102,Quinapril 5mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5505611000001102,Quinapril 5mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506311000001102,Enalapril 10mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506311000001102,Enalapril 10mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506311000001102,Enalapril 10mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506711000001103,Enalapril 20mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506711000001103,Enalapril 20mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506711000001103,Enalapril 20mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515611000001104,Lisinopril 10mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515611000001104,Lisinopril 10mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515611000001104,Lisinopril 10mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515711000001108,Lisinopril 2.5mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515711000001108,Lisinopril 2.5mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5515711000001108,Lisinopril 2.5mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516511000001105,Lisinopril 20mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516511000001105,Lisinopril 20mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516511000001105,Lisinopril 20mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516711000001100,Lisinopril 5mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516711000001100,Lisinopril 5mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516711000001100,Lisinopril 5mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5528711000001108,Capoten 12.5mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5528711000001108,Capoten 12.5mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5528711000001108,Capoten 12.5mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530211000001102,Capoten 25mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530211000001102,Capoten 25mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5530211000001102,Capoten 25mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531711000001101,Capoten 50mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531711000001101,Capoten 50mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531711000001101,Capoten 50mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5535211000001106,Coversyl 2mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5535211000001106,Coversyl 2mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5535211000001106,Coversyl 2mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538211000001104,Coversyl 4mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538211000001104,Coversyl 4mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538211000001104,Coversyl 4mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543711000001104,Staril 20mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543711000001104,Staril 20mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543711000001104,Staril 20mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548711000001105,Gopten 500microgram capsules (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548711000001105,Gopten 500microgram capsules (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548711000001105,Gopten 500microgram capsules (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549611000001105,Gopten 2mg capsules (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549611000001105,Gopten 2mg capsules (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549611000001105,Gopten 2mg capsules (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577711000001108,Innovace 10mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577711000001108,Innovace 10mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577711000001108,Innovace 10mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585711000001105,Tarka modified-release capsules (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585711000001105,Tarka modified-release capsules (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585711000001105,Tarka modified-release capsules (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587511000001109,Ramipril 1.25mg capsules (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587511000001109,Ramipril 1.25mg capsules (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587511000001109,Ramipril 1.25mg capsules (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588011000001100,Ramipril 2.5mg capsules (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588011000001100,Ramipril 2.5mg capsules (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588011000001100,Ramipril 2.5mg capsules (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588511000001108,Ramipril 5mg capsules (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588511000001108,Ramipril 5mg capsules (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5588511000001108,Ramipril 5mg capsules (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589711000001107,Ramipril 10mg capsules (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589711000001107,Ramipril 10mg capsules (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589711000001107,Ramipril 10mg capsules (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590011000001101,Ramipril 1.25mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590011000001101,Ramipril 1.25mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590011000001101,Ramipril 1.25mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590811000001107,Ramipril 2.5mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590811000001107,Ramipril 2.5mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590811000001107,Ramipril 2.5mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600911000001105,Zestoretic 20 tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600911000001105,Zestoretic 20 tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600911000001105,Zestoretic 20 tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616811000001101,Accupro 5mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616811000001101,Accupro 5mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616811000001101,Accupro 5mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620211000001105,Capozide 25mg/50mg tablets (PI) (Dowelhurst Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620211000001105,Capozide 25mg/50mg tablets (PI) (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620211000001105,Capozide 25mg/50mg tablets (Dowelhurst Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623311000001108,Ramipril 1.25mg capsules (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623311000001108,Ramipril 1.25mg capsules (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623511000001102,Ramipril 2.5mg capsules (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623511000001102,Ramipril 2.5mg capsules (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624411000001103,Ramipril 5mg capsules (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624411000001103,Ramipril 5mg capsules (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624611000001100,Ramipril 10mg capsules (Sandoz Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624611000001100,Ramipril 10mg capsules (Sandoz Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624811000001101,Enalapril 2.5mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624811000001101,Enalapril 2.5mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625011000001106,Enalapril 5mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625011000001106,Enalapril 5mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625211000001101,Enalapril 10mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625211000001101,Enalapril 10mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625411000001102,Enalapril 20mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625411000001102,Enalapril 20mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625611000001104,Ramipril 1.25mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625611000001104,Ramipril 1.25mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625811000001100,Ramipril 2.5mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625811000001100,Ramipril 2.5mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626011000001102,Ramipril 5mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626011000001102,Ramipril 5mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626211000001107,Ramipril 10mg tablets (Ranbaxy (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626211000001107,Ramipril 10mg tablets (Ranbaxy (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628711000001101,Ramipril 2.5mg capsules (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628711000001101,Ramipril 2.5mg capsules (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628711000001101,Ramipril 2.5mg capsules (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629311000001106,Ramipril 5mg capsules (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629311000001106,Ramipril 5mg capsules (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629311000001106,Ramipril 5mg capsules (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629611000001101,Ramipril 10mg capsules (Genus Pharmaceuticals) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629611000001101,Ramipril 10mg capsules (Genus Pharmaceuticals),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629611000001101,Ramipril 10mg capsules (Genus Pharmaceuticals Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630211000001107,Ramipril 1.25mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630211000001107,Ramipril 1.25mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630211000001107,Ramipril 1.25mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630211000001107,Ramipril 1.25mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630211000001107,Ramipril 1.25mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630211000001107,Ramipril 1.25mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630511000001105,Ramipril 2.5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630511000001105,Ramipril 2.5mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630511000001105,Ramipril 2.5mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630511000001105,Ramipril 2.5mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630511000001105,Ramipril 2.5mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630511000001105,Ramipril 2.5mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630811000001108,Ramipril 5mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630811000001108,Ramipril 5mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630811000001108,Ramipril 5mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630811000001108,Ramipril 5mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630811000001108,Ramipril 5mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630811000001108,Ramipril 5mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631011000001106,Ramipril 10mg tablets (Viatris UK Healthcare Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631011000001106,Ramipril 10mg tablets (Viatris UK Healthcare Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631011000001106,Ramipril 10mg tablets (Generics (UK) Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631011000001106,Ramipril 10mg tablets (Generics (UK) Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631011000001106,Ramipril 10mg tablets (Mylan Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631011000001106,Ramipril 10mg tablets (Mylan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631211000001101,Ramipril 2.5mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631211000001101,Ramipril 2.5mg capsules (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631211000001101,Ramipril 2.5mg capsules (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631211000001101,Ramipril 2.5mg capsules (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631211000001101,Ramipril 2.5mg capsules (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631211000001101,Ramipril 2.5mg capsules (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631411000001102,Ramipril 5mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631411000001102,Ramipril 5mg capsules (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631411000001102,Ramipril 5mg capsules (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631411000001102,Ramipril 5mg capsules (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631411000001102,Ramipril 5mg capsules (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631411000001102,Ramipril 5mg capsules (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631611000001104,Ramipril 10mg capsules (Zentiva Pharma UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631611000001104,Ramipril 10mg capsules (Zentiva Pharma UK Ltd) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631611000001104,Ramipril 10mg capsules (Sterwin Medicines) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631611000001104,Ramipril 10mg capsules (Sterwin Medicines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631611000001104,Ramipril 10mg capsules (Winthrop Pharmaceuticals UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631611000001104,Ramipril 10mg capsules (Zentiva),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334711000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Approved Prescription Services) (product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334711000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Approved Prescription Services),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334711000001104,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
